,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,label
6460,3.2500852364265738,3.0,1.4999431757156176,29,1,1,26,2,0,1,0,2,25115,2.9997727028624706,13,6.250085236426574,5,5,5,1,3,1
6461,3.063322047528966,2.0,2.531661023764483,32,1,0,2,2,0,2,4,1,65625,1.873355904942068,15,13.493423619768272,3,0,2,2,3,1
6462,2.075565869482753,2.075565869482753,3.0,36,2,1,14,3,0,1,0,1,86330,3.3866511957758707,18,7.0755658694827535,4,0,0,2,3,1
6463,4.0,3.0,3.0,27,2,1,2,5,0,1,6,2,137700,1.0,18,8.0,8,7,7,4,3,1
6464,2.0,1.0,1.0,31,2,1,9,1,0,1,8,0,189470,2.0,12,9.0,3,1,2,2,3,1
6465,2.576010691848082,1.8640160377721235,2.0,28,0,1,17,3,0,3,2,2,52328,1.0,17,7.40795188668363,7,1,6,2,3,1
6466,1.5563280072570793,2.556328007257079,3.0,34,1,2,14,2,1,2,4,1,102187,1.0,13,13.239216159655745,12,8,4,3,3,1
6467,3.0,1.0,2.970844813977911,27,1,2,26,3,1,1,5,0,22927,0.0,17,5.495638162375513,4,0,2,2,3,1
6468,3.0927510556435944,2.8144978887128116,3.0,19,2,1,1,3,1,1,6,1,23337,1.7420084451487536,13,1.3912658346539128,1,0,0,2,3,1
6469,1.0,1.8437162904502238,2.8437162904502236,43,2,0,11,3,1,1,2,2,43053,2.0,11,23.655744356753356,20,0,9,2,3,1
6470,3.2200886768713866,1.6602660306141597,2.7799113231286134,29,1,0,1,3,1,2,5,2,28741,1.0,12,2.980798091842479,2,1,1,3,3,1
6471,4.0,3.0,2.0,34,1,1,5,3,1,2,6,0,137440,0.0,20,3.0,2,1,0,3,4,1
6472,2.0,3.0,3.0,29,2,2,3,3,1,3,2,0,59160,6.0,12,5.0,3,0,2,3,3,1
6473,1.1914581094887946,2.191458109488795,3.0957290547443974,33,2,1,24,2,0,2,4,1,88397,5.521354726278013,13,9.904270945255602,0,0,0,3,3,1
6474,3.682305302452838,3.0469159073585135,2.317694697547162,31,1,0,1,2,1,2,3,2,28722,1.0,15,7.14074772207554,7,4,5,3,3,1
6475,1.0626507888512857,1.0,2.968674605574357,29,1,1,7,2,1,1,2,0,28532,4.031325394425643,14,4.1566269721282145,2,1,0,2,3,1
6476,4.0,1.0,3.0,35,2,2,7,4,1,3,8,2,61180,0.0,21,9.0,8,4,7,2,4,1
6477,2.6261002901262938,2.6261002901262938,3.0,18,1,1,3,3,1,1,7,2,34667,1.0,18,0.6261002901262938,0,0,0,3,3,1
6478,3.0,4.0,3.0,36,2,1,10,3,1,3,7,1,22320,1.0,12,16.0,16,3,7,3,3,1
6479,2.0,3.0,3.0,31,1,2,4,3,1,2,3,2,30570,1.0,19,1.0,1,0,0,3,3,1
6480,1.4646131688089707,3.0,3.0,39,1,0,6,3,0,2,2,0,168450,4.323065844044854,14,10.929226337617942,3,0,0,2,3,1
6481,2.0,3.0,3.0,29,2,1,29,4,0,1,8,0,28860,3.0,13,10.0,7,7,7,3,3,1
6482,3.0,4.0,4.0,31,1,1,2,2,0,2,4,2,53960,7.0,17,3.0,1,0,0,1,3,1
6483,4.0,2.4286008119104707,2.7143004059552354,20,1,1,1,3,0,4,6,1,61668,1.0,11,1.0,1,1,0,2,3,1
6484,4.0,1.1827482097208184,3.0,30,2,0,11,3,0,2,5,2,55619,4.634503580558363,13,7.360381265977136,4,0,3,1,3,1
6485,1.6296516587032976,2.6851741706483514,3.0,46,2,1,8,3,0,1,5,1,49025,1.9444774880549465,13,4.259303317406595,3,0,2,2,3,1
6486,3.0,1.0,2.0,21,2,1,1,4,1,1,3,2,57750,1.0,18,1.0,1,1,0,3,3,1
6487,1.4380722727111295,2.7809638636444354,3.0,47,2,1,9,3,0,1,5,1,49017,1.6571084090666943,12,3.876144545422259,3,0,2,2,3,1
6488,4.0,3.0,1.0,56,2,2,10,4,1,2,7,1,40780,8.0,24,14.0,10,9,8,3,4,1
6489,3.0,3.0,3.0,43,1,1,1,4,1,3,7,1,76550,9.0,12,6.0,1,0,0,3,3,1
6490,4.0,2.0,3.0,58,2,1,24,3,0,2,6,2,43170,7.0,17,40.0,31,13,8,3,3,1
6491,3.658054983861221,2.974164951583662,2.341945016138779,31,1,0,1,2,1,2,3,2,28723,1.0,14,6.922494854750987,6,4,5,3,3,1
6492,3.0,2.0,4.0,31,1,1,10,1,0,1,6,2,41890,0.0,23,6.0,5,1,4,2,4,1
6493,3.943174822961285,1.170475531116145,2.943174822961285,30,2,1,2,2,0,2,2,1,21686,0.056825177038715036,14,2.1136503540774303,1,0,0,3,3,1
6494,1.0,1.7628555340222887,2.7628555340222887,42,2,0,11,3,1,1,3,2,43050,2.0,11,22.442833010334333,18,0,8,2,3,1
6495,2.892385815240141,3.6771574457204235,3.107614184759859,29,1,1,3,2,0,2,1,1,68125,0.10761418475985884,14,8.13908652192113,7,6,6,3,3,1
6496,1.7681281783808822,3.0,3.0,45,1,1,5,2,0,2,2,0,168189,5.840640891904411,14,11.536256356761765,4,0,0,2,3,1
6497,3.0,4.0,3.0,36,2,1,10,3,1,3,7,1,22320,1.0,12,16.0,16,3,7,3,3,1
6498,4.0,3.0,2.4337705660180173,32,2,1,4,3,0,2,3,1,141329,0.43377056601801756,18,4.602623396108106,4,3,3,4,3,1
6499,1.7485092390482253,3.5009938406345165,3.249503079682742,31,1,1,2,1,1,2,7,1,70964,1.0,14,8.253478442220807,8,0,6,3,3,1
6500,2.094942979724637,1.5474714898623185,2.4525285101376815,37,1,1,9,3,1,1,4,0,28480,2.357585530413044,12,5.094942979724637,3,2,1,3,3,1
6501,2.0,3.0,3.0,35,2,1,2,4,0,2,5,1,108830,3.0,12,8.0,1,0,1,4,3,1
6502,3.7047490158612026,2.1968339894258646,3.9015830052870677,31,1,1,2,1,1,1,7,1,71030,1.0,14,3.6889189629905266,3,1,2,3,3,1
6503,3.7847955202668073,2.5695910405336146,2.2152044797331927,29,2,1,11,2,1,2,6,1,49617,1.0,14,8.063159682401265,8,4,5,2,3,1
6504,3.0,1.3469345486327393,2.1156448495442466,54,1,2,1,3,1,2,6,1,10228,7.231289699088493,13,27.761944212761097,8,4,7,3,3,1
6505,3.0,1.5594054257273569,2.440594574272643,41,1,1,13,3,1,1,4,0,28404,0.559405425727357,15,6.0,5,1,3,3,3,1
6506,1.343023732209518,2.343023732209518,3.828488133895241,23,0,2,1,2,0,2,1,2,98051,1.0,18,2.372094928838072,2,0,1,3,3,1
6507,3.42569199172191,3.42569199172191,3.0,19,1,1,6,3,1,2,7,2,34651,1.0,19,1.42569199172191,1,0,1,2,3,1
6508,4.0,1.0,3.0,35,2,1,2,3,1,3,0,1,23210,9.0,12,15.0,13,6,0,3,3,1
6509,3.0,2.0,4.0,29,2,1,19,4,1,3,6,1,17900,5.0,16,6.0,2,1,1,2,3,1
6510,1.0,4.0,3.0,56,2,0,1,2,0,5,7,2,25590,1.0,21,5.0,4,1,0,3,4,1
6511,4.0,1.4217724553615763,3.0,31,2,1,5,3,1,3,8,2,61272,0.21088622768078813,19,7.312910178553695,6,3,5,2,3,1
6512,1.0,1.0,2.1428083429404112,51,1,1,18,3,1,1,5,1,34255,5.428766628238355,14,13.571916570595887,1,1,1,3,3,1
6513,4.0,3.0,3.0,48,1,2,10,2,1,1,0,1,63470,2.0,12,19.0,9,7,7,1,3,1
6514,3.1188529439753854,2.4405735280123073,3.5594264719876927,47,1,1,7,2,1,2,7,1,44228,3.5594264719876927,12,15.202867640061537,6,2,5,2,3,1
6515,1.0,1.0,3.0,20,2,1,29,3,0,3,2,2,27070,1.0,11,1.0,1,0,0,3,3,1
6516,4.0,2.0,3.0,26,2,0,2,1,0,3,7,1,65780,0.0,15,6.0,5,1,4,2,3,1
6517,2.2386869082738228,2.2386869082738228,1.7613130917261772,38,1,1,6,3,0,2,6,1,197153,5.4773738165476455,14,17.767525628601316,15,9,6,2,3,1
6518,1.0,2.0,3.0,32,2,1,26,3,0,2,5,2,88230,6.0,13,10.0,0,0,0,3,3,1
6519,1.0,2.0,3.0,27,1,2,8,1,1,4,2,1,102310,1.0,13,1.0,1,0,0,3,3,1
6520,3.0,4.0,3.0,22,1,1,22,4,1,1,8,1,26540,0.0,24,1.0,0,0,0,2,4,1
6521,2.8088679115511033,3.4266037346533094,3.0,34,1,1,15,3,1,1,5,1,19225,2.5290567075911747,22,10.191132088448898,8,5,6,3,4,1
6522,4.0,4.0,2.0,32,2,1,5,3,1,1,0,1,34770,1.0,11,14.0,14,9,8,4,3,1
6523,3.0,4.0,2.0,29,2,1,7,1,0,1,6,2,21800,1.0,21,4.0,4,0,1,3,4,1
6524,4.0,3.695507467251049,1.695507467251049,28,1,1,1,2,1,2,6,1,103795,1.6089850654979017,13,6.480865589481115,1,0,0,2,3,1
6525,3.8019044832797104,3.1980955167202896,3.0,34,2,1,4,2,0,1,6,1,96241,1.0,14,9.80190448327971,9,1,2,3,3,1
6526,2.8686157670206818,1.0,2.065692116489659,29,1,1,3,2,1,1,0,1,28614,4.934307883510341,14,8.671539417551704,5,0,0,2,3,1
6527,3.0,2.0,3.0,28,2,0,1,3,0,2,2,1,24130,1.0,16,1.0,1,0,0,3,3,1
6528,2.839697395372635,2.5801513023136824,2.4198486976863176,31,1,1,4,1,0,1,2,0,59896,0.8396973953726352,12,8.419848697686318,6,1,0,2,3,1
6529,2.5093134444998535,2.993791037000098,3.496895518500049,42,2,1,12,1,1,1,2,1,59825,2.993791037000098,12,18.44101485150093,5,2,1,2,3,1
6530,3.7508261446027475,3.7508261446027475,3.7508261446027475,39,2,0,2,4,1,1,6,1,36696,3.0,14,18.252478433808243,1,0,0,3,3,1
6531,3.5525809550318956,3.0,1.4474190449681044,50,2,1,11,3,0,2,7,1,40753,6.881452387579739,23,11.762904775159479,8,7,6,2,4,1
6532,3.6084962076484475,1.2610025282343684,3.0,30,1,0,9,4,0,2,6,2,55620,4.477994943531263,13,8.130501264117184,5,0,4,2,3,1
6533,1.0,3.0,3.0,24,2,1,17,2,0,1,0,2,25010,9.0,12,4.0,2,2,0,1,3,1
6534,1.0,4.0,4.0,19,2,1,4,3,1,1,7,2,76440,1.0,15,1.0,1,0,0,3,3,1
6535,3.0,4.0,4.0,49,2,2,7,2,0,2,0,1,89980,1.0,14,9.0,9,7,7,4,3,1
6536,2.0,1.0,3.0,34,1,2,17,1,1,1,5,0,20010,9.0,22,11.0,3,0,2,4,4,1
6537,1.690405721911072,2.309594278088928,3.0,30,1,1,8,3,1,1,5,2,191582,0.9287828342667841,12,5.238377112355712,3,0,2,3,3,1
6538,3.3189103290402064,3.340544835479897,2.659455164520103,39,1,1,3,3,1,2,6,2,159851,2.3189103290402064,16,3.6378206580804124,0,0,0,3,3,1
6539,1.5851088088022367,2.609927460798509,3.0,33,1,0,5,4,0,4,6,2,55620,1.780145078402982,14,8.804963730399255,8,0,5,2,3,1
6540,3.0,3.0,2.947608704405139,41,1,1,9,1,0,1,7,0,50083,5.6856522264308325,20,7.0,2,1,2,2,3,1
6541,3.6807501971356658,2.6807501971356658,2.6807501971356658,28,2,1,22,2,0,1,5,1,188142,2.840375098567833,15,6.478874704296501,2,1,2,2,3,1
6542,1.0,1.0,4.0,33,2,2,1,3,1,2,3,1,51470,7.0,11,13.0,9,1,7,3,3,1
6543,2.0,3.0,3.0,31,2,1,15,1,0,2,7,1,40660,3.0,22,4.0,2,2,2,2,4,1
6544,1.0,2.0,3.0,26,2,1,4,3,1,3,6,0,68540,2.0,11,5.0,3,0,2,2,3,1
6545,1.3396980340041638,1.8301509829979181,2.0,42,0,1,1,1,1,1,5,1,57642,1.0,12,8.471358846981264,8,7,7,2,3,1
6546,3.948251537790079,3.844754613370238,2.051748462209921,32,1,0,1,2,1,2,2,2,28712,1.0,16,9.534263840110714,9,6,7,3,3,1
6547,1.609204711548381,1.609204711548381,1.0,42,0,1,8,3,0,2,7,0,195845,6.304602355774191,14,11.09204711548381,7,4,3,3,3,1
6548,3.2064525880334855,1.7354841960111618,2.4709683920223235,26,2,1,16,2,0,1,2,2,35932,1.5290316079776765,18,3.3806422358995443,1,0,0,3,3,1
6549,2.0,2.279892652246427,3.0,28,1,1,1,2,1,3,1,2,27862,1.8396779567392807,13,2.9592485657249883,2,1,0,3,3,1
6550,2.5554381747016874,3.7222809126491563,2.0,30,2,1,12,3,0,2,7,1,49527,1.0,12,3.4994717861575944,3,1,1,2,3,1
6551,1.071860364371946,1.964069817814027,2.0,46,0,1,1,1,1,1,5,1,57624,1.0,11,9.676628360326243,9,8,8,2,3,1
6552,2.0,1.0,3.0,34,2,2,15,2,0,2,6,2,84630,2.0,13,8.0,4,1,3,1,3,1
6553,3.0,4.0,3.0,53,2,1,19,3,1,2,3,1,25590,0.0,25,34.0,33,1,9,3,4,1
6554,4.0,3.0,3.0,23,2,0,6,3,0,3,2,2,49690,1.0,12,5.0,5,1,2,3,3,1
6555,3.9806262345180645,2.9806262345180645,3.0,24,1,2,6,1,0,1,3,0,20069,1.077495061927742,12,1.0968688274096774,1,0,0,2,3,1
6556,2.8579550909150573,2.2840898181698854,2.0,48,2,0,6,1,0,2,6,1,47731,2.0,17,10.289775454575285,7,6,6,2,3,1
6557,1.0,1.0,4.0,39,0,1,2,4,1,2,4,2,43810,2.0,15,11.0,1,0,0,2,3,1
6558,1.0,3.0,4.0,51,2,2,23,3,0,2,6,1,192720,9.0,20,18.0,10,2,7,3,4,1
6559,3.0,1.0,2.218384520803601,38,1,2,7,3,1,1,2,1,22867,0.0,16,18.287463146338784,17,10,11,1,3,1
6560,1.0,4.0,3.0,33,2,2,5,4,1,2,5,0,66520,7.0,25,8.0,4,1,3,3,4,1
6561,2.5042532825431527,3.5042532825431527,3.2478733587284236,39,1,2,1,2,0,2,4,2,97412,1.0,21,7.017013130172611,7,3,5,3,3,1
6562,2.6045673848934143,1.604567384893414,1.604567384893414,30,2,1,13,1,0,1,7,0,188992,2.302283692446707,13,8.093148922659879,2,1,2,2,3,1
6563,2.9076616749685016,2.2717744499790014,3.3641127750104993,46,1,2,8,2,1,1,0,1,63378,2.7282255500209986,11,15.722985024905505,6,4,5,1,3,1
6564,1.4337849842473833,4.0,2.5662150157526167,41,1,1,7,2,0,1,4,1,15629,1.5662150157526167,14,14.529720126020933,6,0,5,3,3,1
6565,1.0125149420529405,1.0187724130794107,1.0125149420529405,28,1,1,4,2,0,1,5,2,109339,5.968712644867649,16,10.937425289735298,8,0,6,3,3,1
6566,1.1237714033609505,2.1237714033609505,3.0618857016804752,33,2,1,24,2,0,2,4,1,88338,5.690571491597623,13,9.938114298319524,0,0,0,3,3,1
6567,4.0,3.0,3.0,33,2,0,28,2,0,5,3,2,55610,1.0,21,1.0,1,0,0,1,4,1
6568,2.301785060655505,3.0,2.1321432928963304,27,1,1,22,2,0,1,0,2,25070,5.528573171585321,12,5.301785060655504,4,4,3,1,3,1
6569,1.0,4.0,2.0,28,2,1,9,4,1,1,7,1,56730,5.0,14,5.0,3,2,2,2,3,1
6570,3.0,2.0,3.0,25,2,1,1,2,1,1,7,1,32120,1.0,15,1.0,1,0,0,2,3,1
6571,2.9736338324864424,2.0,2.486816916243221,33,0,0,2,2,0,1,3,1,65610,2.052732335027115,15,14.21092934010846,2,0,1,2,3,1
6572,3.0,2.0,3.0,31,1,2,2,3,1,2,7,2,25720,1.0,13,10.0,10,4,7,3,3,1
6573,1.0,3.0,4.0,28,1,1,2,3,1,1,6,1,22740,3.0,20,5.0,3,1,2,3,4,1
6574,2.8209915881211094,2.5895042059394453,2.1790084118788906,26,2,0,28,4,0,1,6,0,28860,2.1790084118788906,15,6.305537853455009,4,4,4,3,3,1
6575,2.0,1.0,3.0,36,2,2,5,4,0,3,6,1,107319,6.019980111465657,14,14.386613630575084,1,0,0,3,3,1
6576,4.0,2.0,4.0,19,2,1,15,3,1,2,6,2,160640,1.0,15,1.0,1,0,0,3,3,1
6577,4.0,3.0,3.0,27,2,1,2,5,0,1,6,2,137700,1.0,18,8.0,8,7,7,4,3,1
6578,1.7406115992568036,2.2593884007431964,1.7406115992568036,35,1,1,18,3,0,4,3,2,53444,1.0,21,3.4812231985136073,3,0,2,3,3,1
6579,1.0,3.0,3.0,34,2,1,7,4,1,2,6,1,26940,1.0,16,2.0,2,2,2,3,3,1
6580,1.0899162448597024,3.0899162448597024,2.0,52,2,0,17,3,1,1,1,1,46879,5.64033502056119,13,22.38150759252536,17,2,7,3,3,1
6581,3.4202517542974955,2.3864988304683363,2.6135011695316637,32,2,1,2,2,0,1,5,2,27426,1.0,18,1.0,1,0,0,2,3,1
6582,2.8988816240809223,2.8988816240809223,3.0,19,1,1,1,4,0,1,6,2,23353,1.101118375919078,14,1.011183759190779,0,0,0,2,3,1
6583,2.252914039353854,3.0,2.626457019676927,25,2,2,9,1,1,2,5,1,81839,1.0,13,4.132285098384635,4,0,1,2,3,1
6584,1.0,3.0,2.0,26,2,2,4,3,1,2,3,2,24040,1.0,12,1.0,1,0,1,3,3,1
6585,4.0,1.559491935538142,1.559491935538142,34,2,1,17,3,0,1,3,2,137613,1.0,12,9.440508064461858,9,1,7,3,3,1
6586,3.0,4.0,3.0,30,1,2,3,2,1,3,6,2,11290,9.0,19,3.0,1,0,0,2,3,1
6587,1.0,3.0,3.0,34,1,2,2,3,1,1,1,0,40006,5.3255925484194435,11,13.627962742097218,2,0,0,2,3,1
6588,1.8706338814834904,2.1293661185165096,3.0,30,1,1,8,3,1,1,6,2,191499,0.3880983555495283,11,4.517464474066038,3,0,2,3,3,1
6589,3.0,3.0,3.0,42,1,1,10,1,0,1,7,0,50100,6.0,21,7.0,2,2,2,3,4,1
6590,3.0,2.54494153954981,3.272470769774905,23,1,0,7,2,0,1,2,2,53792,2.6348246186494304,13,1.54494153954981,1,0,0,2,3,1
6591,3.5156088143991506,3.4843911856008494,2.4843911856008494,32,1,1,1,2,0,1,3,1,68032,0.0,13,6.9375647424033975,5,4,4,3,3,1
6592,1.0,3.0,3.0,28,1,1,2,3,1,2,1,1,39751,3.081416670902235,14,6.693805556967412,5,0,1,2,3,1
6593,2.8944752639328337,1.0,2.552762368033583,29,0,1,12,1,0,1,4,1,135133,6.211049472134333,19,8.788950527865667,4,1,4,2,3,1
6594,4.0,3.0,3.0,37,2,1,2,3,1,1,7,2,56470,6.0,19,7.0,0,0,0,3,3,1
6595,1.0,1.0,2.0,53,2,1,18,3,1,1,6,2,34230,6.0,15,15.0,2,2,2,3,3,1
6596,3.407215986249433,3.407215986249433,3.0,19,1,1,6,3,1,2,7,2,34651,1.0,19,1.4072159862494331,1,0,1,2,3,1
6597,3.7324080129094397,3.0,1.9108026709698134,19,1,1,6,2,0,1,3,2,53324,1.0,22,0.17839465806037347,0,0,0,3,3,1
6598,4.0,2.0,1.0,24,2,0,28,4,1,3,4,1,28860,1.0,19,1.0,1,0,0,3,3,1
6599,1.7339053770018693,3.2660946229981307,3.7339053770018693,34,1,1,7,3,0,3,3,0,67351,7.0,19,16.596567737988785,9,8,6,2,3,1
6600,1.6931175196330952,1.6931175196330952,3.0,35,2,1,17,4,0,1,0,1,86351,3.960323720550357,17,6.693117519633095,4,0,1,2,3,1
6601,3.4077157706652255,2.7768526880043245,2.4077157706652255,29,2,1,4,1,0,1,4,1,21751,0.5922842293347748,18,3.1845684586695495,2,0,0,3,3,1
6602,4.0,1.8744344213627486,2.1255655786372514,34,0,1,10,2,0,1,2,0,36902,1.0,12,9.372172106813743,9,6,6,3,3,1
6603,4.0,3.0,3.0,37,2,1,2,3,1,1,7,2,56470,6.0,19,7.0,0,0,0,3,3,1
6604,3.654713109652291,3.8273565548261455,2.0,53,1,1,7,2,0,1,7,0,21509,8.136782774130728,12,4.55379100656469,2,1,1,3,3,1
6605,2.245484104933354,3.169677263377764,3.584838631688882,43,2,1,13,1,1,1,3,0,59820,3.169677263377764,11,20.11193400208876,6,2,1,2,3,1
6606,2.337532465883819,1.6750649317676378,2.337532465883819,30,1,1,2,3,1,2,6,1,76543,4.362727261186732,15,4.675064931767638,0,0,0,2,3,1
6607,4.0,1.394297582008908,1.394297582008908,35,2,1,19,3,0,1,2,2,137603,1.0,12,9.605702417991091,9,1,7,3,3,1
6608,2.246519905637983,1.739559716913949,3.753480094362017,29,1,1,7,2,0,2,0,1,68215,0.753480094362017,14,2.972159245103864,2,1,1,3,3,1
6609,1.0,3.976032698600204,2.023967301399796,28,1,1,9,3,0,1,7,1,56733,4.952065397200408,14,5.167771109798573,2,1,1,2,3,1
6610,3.3448176077461698,2.0,3.0,41,2,1,2,3,0,2,7,1,27430,3.620729569015321,22,9.517371099299794,5,0,4,3,3,1
6611,3.662689045848772,3.337310954151228,2.337310954151228,32,1,1,1,2,0,1,3,1,68010,0.0,13,6.34924381660491,5,4,3,3,3,1
6612,3.0,1.0,3.0,36,2,2,2,4,1,4,7,2,54820,1.0,18,18.0,17,15,14,3,3,1
6613,4.0,2.0,4.0,19,2,1,15,3,1,2,6,2,160640,1.0,15,1.0,1,0,0,3,3,1
6614,3.0,1.3334114419960372,3.0,25,1,1,13,2,1,2,3,1,75116,0.11113714733201241,17,6.55545141067195,5,0,3,3,3,1
6615,2.0,3.0,4.0,22,2,1,15,4,0,1,2,1,124900,0.0,13,4.0,3,0,2,3,3,1
6616,2.750236089116094,1.249763910883906,2.249763910883906,40,1,1,2,3,1,1,2,1,22836,0.37464586632585917,16,19.877006757486797,18,11,12,1,3,1
6617,2.2094794897283263,2.0,2.2094794897283263,47,1,1,2,2,1,2,3,2,25775,7.324164082173388,17,10.0,8,6,7,3,3,1
6618,2.282215188042702,2.717784811957298,3.717784811957298,23,1,1,13,3,0,1,2,1,126323,0.5644303760854044,14,4.987753158149458,3,0,2,3,3,1
6619,2.363253634623801,3.091164243584133,1.9088357564158671,32,2,1,5,1,0,1,3,2,27419,1.0,16,1.0,1,0,0,2,3,1
6620,3.89440845402336,2.2111830919532798,2.89440845402336,57,2,0,23,3,0,2,5,2,43172,6.68322536207008,16,37.04343671265408,28,12,7,3,3,1
6621,1.0,1.0,3.0,33,1,1,15,4,0,1,2,2,24060,1.0,11,10.0,10,9,7,3,3,1
6622,2.969157578154302,2.030842421845698,1.6872282812304655,36,2,1,8,4,0,3,2,0,66808,7.0,15,8.0,2,1,2,3,3,1
6623,1.0,4.0,4.0,46,2,1,18,1,1,1,4,0,59800,4.0,11,28.0,7,4,3,3,3,1
6624,2.0,2.0,3.0,18,1,1,2,3,1,1,7,2,34680,1.0,18,0.0,0,0,0,4,3,1
6625,2.0349392464059886,3.930121507188023,2.0,24,2,0,2,4,0,2,6,1,47682,2.0,11,6.174696232029942,2,2,0,2,3,1
6626,1.0204871731813308,1.0307307597719961,1.0204871731813308,28,1,1,4,2,0,1,5,2,109339,5.948782067046674,16,10.897564134093347,8,0,6,3,3,1
6627,1.0900639964472156,3.9399573357018562,3.030021332149072,31,1,1,2,1,1,2,7,1,70943,1.0,14,9.789850674956497,9,0,7,3,3,1
6628,2.333584759150479,2.333584759150479,3.110943493899681,47,0,1,2,3,0,1,4,1,43827,1.5554717469498405,14,23.89131933845463,18,6,2,2,3,1
6629,3.4953809753923046,3.5046190246076954,2.5046190246076954,31,1,1,2,2,0,1,2,1,68035,0.0,14,7.018476098430782,6,5,4,3,3,1
6630,1.0,1.117280147800445,2.117280147800445,34,2,0,10,3,1,1,6,2,43024,2.0,12,12.759202217006676,2,0,1,1,3,1
6631,1.8309382215602836,2.8309382215602836,3.0,38,1,2,17,3,1,2,6,1,102127,1.0,13,19.28064087432624,18,12,6,3,3,1
6632,3.6481949935896476,2.0554150192310576,1.703610012820705,31,2,1,7,3,1,1,7,1,22397,1.0,12,12.759025032051763,12,3,8,1,3,1
6633,3.761675876213663,3.0,2.0,21,1,1,6,2,0,1,3,1,53253,1.0,21,0.47664824757267477,0,0,0,3,3,1
6634,1.5070824240602667,2.5212472721808004,2.4929175759397335,31,2,1,7,3,0,1,7,2,49430,0.5070824240602667,12,3.4645878796986667,2,0,1,2,3,1
6635,3.275803749105923,2.6379018745529614,3.0,40,0,1,9,2,0,2,3,1,33030,8.362098125447039,20,6.362098125447038,4,2,2,1,3,1
6636,2.0296508898186505,3.0,2.9703491101813495,31,2,1,14,1,0,2,7,1,40661,3.0741272245466265,22,4.148254449093253,2,2,2,2,4,1
6637,3.0,4.0,3.0,25,1,1,1,1,1,1,4,2,109320,1.0,11,1.0,1,1,0,3,3,1
6638,3.0,2.3030844944236533,3.0,24,1,1,13,2,1,2,4,1,75165,0.4343614981412177,16,5.26255400743513,4,0,3,3,3,1
6639,3.0,2.0,4.0,31,1,1,10,1,0,1,6,2,41890,0.0,23,6.0,5,1,4,2,4,1
6640,1.0,2.618772077041005,1.618772077041005,40,2,2,8,3,0,2,4,1,45078,6.8563162311230155,13,10.04982338367196,2,0,1,3,3,1
6641,4.0,3.0,2.0,39,2,1,1,1,0,1,2,1,42840,4.0,17,12.0,1,0,0,3,3,1
6642,2.500710925836671,2.0,2.500710925836671,41,1,1,2,2,1,2,4,2,25754,4.9943125933066295,15,10.0,9,5,7,3,3,1
6643,2.93458366844494,2.93458366844494,2.93458366844494,39,2,0,6,4,1,1,6,1,36587,3.0,14,15.803751005334819,2,0,1,3,3,1
6644,3.976467505585901,3.023532494414099,3.0,32,2,1,4,2,0,1,6,1,96046,1.0,13,9.976467505585902,9,1,1,3,3,1
6645,3.0,3.0,3.0,40,2,1,8,3,0,1,0,1,86280,2.0,20,8.0,6,1,0,2,4,1
6646,2.0,1.0,3.0,26,0,1,21,1,0,1,4,2,135250,8.0,17,7.0,2,2,2,2,3,1
6647,2.0,1.0,3.0,30,2,1,1,3,1,3,7,1,179240,1.0,13,10.0,10,6,7,3,3,1
6648,1.0,4.0,3.0,52,2,1,5,4,0,4,1,1,14200,1.0,13,33.0,32,6,9,4,3,1
6649,1.0,3.0,2.0,43,2,2,5,3,0,3,6,2,45220,8.0,15,7.0,4,1,3,3,3,1
6650,2.0472010943052235,1.4763994528473883,2.0,33,1,1,1,2,1,1,4,1,57688,1.0,14,5.287595075626495,5,4,4,2,3,1
6651,3.0,2.492831766007262,3.0,38,2,0,4,2,0,3,6,1,45582,1.0,14,4.732079415018154,4,0,1,1,3,1
6652,3.4709500587725146,3.0580998824549708,2.4128501763175434,32,1,1,7,2,1,1,6,1,71230,3.116199764909942,17,5.645249706137427,4,0,3,2,3,1
6653,2.0155353696351836,2.9844646303648164,1.5077676848175918,32,2,1,4,1,0,1,2,2,27410,4.04660610890555,12,4.04660610890555,1,1,1,2,3,1
6654,4.0,2.0,3.0,26,2,0,2,1,0,3,7,1,65780,0.0,15,6.0,5,1,4,2,3,1
6655,1.0,3.6520930618816507,2.3479069381183493,29,1,1,13,3,0,1,7,1,56785,4.3041861237633015,14,7.435348566828446,2,1,1,2,3,1
6656,2.4381612872278193,2.0,2.2190806436139097,36,0,0,2,3,0,1,2,1,65522,3.123677425544362,15,18.494709702177445,1,0,0,2,3,1
6657,4.0,3.0,3.0,28,2,1,25,3,1,1,5,2,187890,3.0,16,6.0,2,2,2,3,3,1
6658,1.397530169296545,3.0,1.7950603385930899,34,1,2,7,3,0,2,1,1,30660,3.4098793228138202,15,10.639517291255281,8,6,4,2,3,1
6659,3.0,1.0,3.0,29,1,0,2,4,1,2,7,2,28750,1.0,11,1.0,1,0,0,3,3,1
6660,3.87798571398921,4.0,2.938992856994605,25,2,1,8,2,1,2,3,2,157982,1.0,12,7.572949998962236,7,6,3,3,3,1
